State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
"Himachal Pradesh",Kullu,Bandrol,Pear(Marasebu),Other,Medium,19/08/2025,1000,5200,3200
"Himachal Pradesh",Kullu,Bhuntar,"Bitter gourd","Bitter Gourd",FAQ,19/08/2025,1600,2000,1800
"Himachal Pradesh",Kullu,Bhuntar,Cucumbar(Kheera),Other,FAQ,19/08/2025,1000,1500,1200
"Himachal Pradesh",Kullu,"Kullu(Chauri Bihal)",Apple,Apple,Medium,19/08/2025,1000,5000,4000
"Himachal Pradesh",Kullu,"Kullu(Patli Kuhal)",Apple,Other,Medium,19/08/2025,1500,6000,4000
"Himachal Pradesh",Mandi,"Dhanotu (Mandi)",Apple,"Royal Delicious",Medium,19/08/2025,1000,7000,4000
"Himachal Pradesh",Mandi,"Dhanotu (Mandi)","Bhindi(Ladies Finger)",Other,FAQ,19/08/2025,2800,3000,2900
"Himachal Pradesh",Mandi,"Dhanotu (Mandi)","Bottle gourd",Other,FAQ,19/08/2025,2000,2400,2200
"Himachal Pradesh",Mandi,"Dhanotu (Mandi)",Brinjal,Other,FAQ,19/08/2025,2000,2000,2000
"Himachal Pradesh",Mandi,"Dhanotu (Mandi)",Papaya,Other,Medium,19/08/2025,4000,4200,4100
"Himachal Pradesh",Mandi,Mandi(Mandi),Apple,Apple,Medium,19/08/2025,5000,10000,7000
"Himachal Pradesh",Mandi,Mandi(Mandi),"Bitter gourd","Bitter Gourd",FAQ,19/08/2025,2000,2500,2000
"Himachal Pradesh",Mandi,Mandi(Mandi),Colacasia,Colacasia,FAQ,19/08/2025,2000,3000,2500
"Himachal Pradesh",Mandi,Mandi(Mandi),Lemon,Lemon,FAQ,19/08/2025,6000,8000,7000
"Himachal Pradesh",Mandi,Mandi(Mandi),Mashrooms,Mashrooms,FAQ,19/08/2025,16500,18000,17500
"Himachal Pradesh",Mandi,Mandi(Mandi),Pomegranate,Pomogranate,Medium,19/08/2025,3000,10000,5000
"Himachal Pradesh",Mandi,Mandi(Mandi),Potato,Potato,FAQ,19/08/2025,1000,2400,1500
"Himachal Pradesh",Sirmore,Nahan,Banana,Other,Large,19/08/2025,3500,4000,3800
"Himachal Pradesh",Sirmore,Nahan,"Bottle gourd","Bottle Gourd",FAQ,19/08/2025,1500,2000,1800
"Himachal Pradesh",Sirmore,Nahan,Capsicum,Other,FAQ,19/08/2025,4000,6000,5000
"Himachal Pradesh",Sirmore,Nahan,"Green Chilli",Other,FAQ,19/08/2025,4000,5000,4500
"Himachal Pradesh",Sirmore,Nahan,Lemon,Other,FAQ,19/08/2025,5000,6000,5500
"Himachal Pradesh",Sirmore,Nahan,Tomato,Other,FAQ,19/08/2025,4000,6000,5000
"Himachal Pradesh",Sirmore,"Paonta Sahib",Onion,Other,FAQ,19/08/2025,1800,2000,1900
"Himachal Pradesh",Sirmore,"Paonta Sahib",Pineapple,Other,Large,19/08/2025,4000,4200,4100
"Himachal Pradesh",Sirmore,"Paonta Sahib",Pumpkin,Other,FAQ,19/08/2025,1500,2000,1800
"Jammu and Kashmir",Baramulla,Nowpora,Pear(Marasebu),Other,Large,19/08/2025,2900,5900,4400
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V)",Apple,"Kullu Royal Delicious",Medium,19/08/2025,5000,8000,6500
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V)",Apple,Other,Medium,19/08/2025,4000,8000,6000
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V)",Cucumbar(Kheera),Other,FAQ,19/08/2025,2000,2500,2250
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V)","Field Pea","Field Pea",FAQ,19/08/2025,7500,8000,7750
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V)","French Beans (Frasbean)","French Beans (Frasbean)",FAQ,19/08/2025,4000,5000,4500
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V)",Mashrooms,Other,FAQ,19/08/2025,15000,17000,16000
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V)",Papaya,Other,Medium,19/08/2025,3000,3400,3200
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V)",Pomegranate,Other,Medium,19/08/2025,8000,14000,11000
"Jammu and Kashmir",Kathua,Kathua,Cucumbar(Kheera),Other,FAQ,19/08/2025,2000,2200,2100
"Jammu and Kashmir",Kathua,Kathua,Garlic,Garlic,FAQ,19/08/2025,12000,13000,12500
"Jammu and Kashmir",Kathua,Kathua,"Indian Beans (Seam)",Other,FAQ,19/08/2025,7000,7500,7250
"Jammu and Kashmir",Kathua,Kathua,"Mousambi(Sweet Lime)",Other,Medium,19/08/2025,6000,7000,6500
"Jammu and Kashmir",Kathua,Kathua,Papaya,Other,Medium,19/08/2025,3500,4000,3750
"Jammu and Kashmir",Kathua,Kathua,Pineapple,"Pine Apple",Medium,19/08/2025,4000,4500,4250
"Jammu and Kashmir",Kathua,Kathua,Potato,Other,FAQ,19/08/2025,1200,1300,1250
"Jammu and Kashmir",Kathua,Kathua,Raddish,Other,FAQ,19/08/2025,2500,3000,2750
"Jammu and Kashmir",Kathua,Kathua,Tomato,Other,FAQ,19/08/2025,4500,5000,4750
"Jammu and Kashmir",Rajouri,"Rajouri (F&V)","Bitter gourd",Other,FAQ,19/08/2025,5500,5700,5600
"Jammu and Kashmir",Rajouri,"Rajouri (F&V)",Brinjal,Other,FAQ,19/08/2025,3000,3200,3100
"Jammu and Kashmir",Rajouri,"Rajouri (F&V)",Onion,Other,FAQ,19/08/2025,2700,2900,2800
"Jammu and Kashmir",Rajouri,"Rajouri (F&V)",Papaya,Other,Small,19/08/2025,5000,5200,5100
"Jammu and Kashmir",Srinagar,Ganderbal,Apple,Other,Small,19/08/2025,4500,5500,5000
"Jammu and Kashmir",Srinagar,Parimpore,"Bottle gourd",Other,FAQ,19/08/2025,3500,4000,3750
"Jammu and Kashmir",Srinagar,Parimpore,Cabbage,Other,FAQ,19/08/2025,1800,2000,1900
"Jammu and Kashmir",Srinagar,Parimpore,Capsicum,Other,FAQ,19/08/2025,2000,2500,2250
"Jammu and Kashmir",Srinagar,Parimpore,Ginger(Green),Other,FAQ,19/08/2025,6000,7000,6500
"Jammu and Kashmir",Srinagar,Parimpore,Lemon,Other,FAQ,19/08/2025,4000,4500,4250
"Jammu and Kashmir",Srinagar,Parimpore,Mango,Other,Large,19/08/2025,11000,13000,12000
"Jammu and Kashmir",Srinagar,Parimpore,"Peas Wet",Other,FAQ,19/08/2025,9000,11000,10000
"Jammu and Kashmir",Srinagar,Parimpore,Pineapple,"Pine Apple",Large,19/08/2025,9500,10000,9750
"Jammu and Kashmir",Srinagar,Parimpore,Potato,Local,FAQ,19/08/2025,1400,1600,1500
"Jammu and Kashmir",Srinagar,Parimpore,Spinach,Other,FAQ,19/08/2025,1500,2500,2000
"Jammu and Kashmir",Srinagar,Parimpore,Tomato,Other,FAQ,19/08/2025,4500,5000,4750
"Jammu and Kashmir",Udhampur,Udhampur,"Bitter gourd","Bitter Gourd",FAQ,19/08/2025,2500,3000,2750
"Jammu and Kashmir",Udhampur,Udhampur,Brinjal,Other,FAQ,19/08/2025,1500,2000,1750
"Jammu and Kashmir",Udhampur,Udhampur,Cucumbar(Kheera),Other,FAQ,19/08/2025,2000,2500,2250
"Jammu and Kashmir",Udhampur,Udhampur,"Indian Beans (Seam)",Other,FAQ,19/08/2025,5500,6000,5750
"Jammu and Kashmir",Udhampur,Udhampur,Onion,Other,FAQ,19/08/2025,2000,2500,2250
"Jammu and Kashmir",Udhampur,Udhampur,Papaya,Papaya,Medium,19/08/2025,4000,4500,4250
Karnataka,Bangalore,Ramanagara,Beans,"Beans (Whole)",Local,19/08/2025,2400,3500,3000
Karnataka,Bangalore,Ramanagara,"Bitter gourd","Bitter Gourd",Local,19/08/2025,2800,3500,3200
Karnataka,Bangalore,Ramanagara,Cucumbar(Kheera),Cucumbar,Local,19/08/2025,1000,1400,1200
Karnataka,Bangalore,Ramanagara,Seemebadnekai,Seemebadanekai,Local,19/08/2025,2000,2600,2400
Karnataka,Bangalore,Ramanagara,"Sweet Pumpkin","Sweet Pumpkin",Local,19/08/2025,1600,2000,1800
Karnataka,Chamrajnagar,"Chamaraj Nagar",Beans,"Beans (Whole)",Local,19/08/2025,1500,2700,2100
Karnataka,Davangere,Davangere,Brinjal,Round/Long,Local,19/08/2025,1800,2300,2100
Karnataka,Davangere,Davangere,Carrot,Carrot,Local,19/08/2025,2000,2500,2300
Karnataka,Davangere,Davangere,Cauliflower,Cauliflower,Local,19/08/2025,1700,2400,2100
Karnataka,Davangere,Davangere,Raddish,Raddish,Local,19/08/2025,2000,2400,2200
Karnataka,Shimoga,Shimoga,"Arhar Dal(Tur Dal)","Arhar Dal(Tur)",Local,19/08/2025,9500,11000,10250
Karnataka,Shimoga,Shimoga,Cabbage,Cabbage,Local,19/08/2025,400,600,500
Karnataka,Shimoga,Shimoga,Drumstick,Drumstick,Local,19/08/2025,1800,2000,1900
Karnataka,Shimoga,Shimoga,Onion,Onion,Local,19/08/2025,1600,2800,2200
Kerala,Alappuzha,Aroor,"Banana - Green","Banana - Green",FAQ,19/08/2025,5500,5700,5600
Kerala,Alappuzha,Aroor,Cowpea(Veg),Other,FAQ,19/08/2025,5500,5700,5600
Kerala,Alappuzha,Aroor,"French Beans (Frasbean)",Other,FAQ,19/08/2025,7000,7200,7100
Kerala,Alappuzha,Chengannur,Ashgourd,Other,FAQ,19/08/2025,1900,2200,2000
Kerala,Alappuzha,Chengannur,"Bitter gourd",Other,FAQ,19/08/2025,4800,5100,5000
Kerala,Alappuzha,Chengannur,Carrot,Other,FAQ,19/08/2025,5800,6100,6000
Kerala,Alappuzha,Chengannur,Cauliflower,Other,FAQ,19/08/2025,0,0,4000
Kerala,Alappuzha,Chengannur,Colacasia,Colacasia,FAQ,19/08/2025,6800,7300,7000
Kerala,Alappuzha,Chengannur,Drumstick,Other,FAQ,19/08/2025,3800,4100,4000
Kerala,Alappuzha,Cherthala,Amaranthus,Other,FAQ,19/08/2025,8000,8200,8100
Kerala,Alappuzha,Cherthala,"Bhindi(Ladies Finger)",Bhindi,FAQ,19/08/2025,5500,5700,5600
Kerala,Alappuzha,Cherthala,"Long Melon(Kakri)",Other,FAQ,19/08/2025,4000,4200,4100
Kerala,Alappuzha,Cherthala,Onion,Big,FAQ,19/08/2025,3200,3400,3300
Kerala,Alappuzha,Cherthala,Snakeguard,Other,FAQ,19/08/2025,3200,3400,3300
Kerala,Alappuzha,Harippad,Amphophalus,Other,FAQ,19/08/2025,5000,5500,5000
Kerala,Alappuzha,Harippad,"Banana - Green",Other,FAQ,19/08/2025,5000,5500,5000
Kerala,Alappuzha,Harippad,Cucumbar(Kheera),Other,FAQ,19/08/2025,3000,3500,3000
Kerala,Alappuzha,Kayamkulam,Ashgourd,Other,FAQ,19/08/2025,1300,1500,1400
Kerala,Alappuzha,Kayamkulam,Banana,"Nendra Bale",Medium,19/08/2025,4500,4700,4600
Kerala,Alappuzha,Kayamkulam,"Bitter gourd",Other,FAQ,19/08/2025,5900,6100,6000
Kerala,Alappuzha,Kayamkulam,Carrot,Other,FAQ,19/08/2025,6100,6300,6200
Kerala,Alappuzha,Kayamkulam,Cowpea(Veg),Other,FAQ,19/08/2025,3700,3900,3800
Kerala,Alappuzha,Kayamkulam,Drumstick,Other,FAQ,19/08/2025,2100,2300,2200
Kerala,Alappuzha,Kayamkulam,Onion,Small,FAQ,19/08/2025,3400,3600,3500
Kerala,Ernakulam,Aluva,Brinjal,Brinjal,FAQ,19/08/2025,2500,4000,3300
Kerala,Ernakulam,Aluva,Carrot,Carrot,FAQ,19/08/2025,6500,8000,7300
Kerala,Ernakulam,Aluva,Drumstick,Drumstick,FAQ,19/08/2025,2000,4000,3000
Kerala,Ernakulam,Aluva,"Elephant Yam (Suran)",Other,FAQ,19/08/2025,4000,5000,4500
Kerala,Ernakulam,Aluva,Ginger(Green),"Green Ginger",FAQ,19/08/2025,7000,9000,8500
Kerala,Ernakulam,Aluva,"Little gourd (Kundru)",Other,FAQ,19/08/2025,4500,6000,5300
Kerala,Ernakulam,Aluva,Tapioca,Tapioca,FAQ,19/08/2025,2000,3000,2500
Kerala,Ernakulam,Angamaly,Cabbage,Cabbage,FAQ,19/08/2025,3500,5000,4200
Kerala,Ernakulam,Angamaly,"Cluster beans","Cluster Beans",FAQ,19/08/2025,4000,5000,4500
Kerala,Ernakulam,Angamaly,Colacasia,Other,FAQ,19/08/2025,4500,6500,5500
Kerala,Ernakulam,Angamaly,Cucumbar(Kheera),Other,FAQ,19/08/2025,4500,5500,5000
Kerala,Ernakulam,"Mazhuvannur VFPCK",Banana,Palayamthodan,Large,19/08/2025,800,2700,1900
Kerala,Ernakulam,"Mazhuvannur VFPCK",Papaya,Other,Large,19/08/2025,1000,2400,1300
Kerala,Ernakulam,"Mazhuvannur VFPCK",Tapioca,Other,FAQ,19/08/2025,1200,1800,1600
Kerala,Ernakulam,Moovattupuzha,Ashgourd,Other,FAQ,19/08/2025,2400,2600,2500
Kerala,Ernakulam,Moovattupuzha,"Elephant Yam (Suran)","Elephant Yam (Suran)",FAQ,19/08/2025,4200,5000,4500
Kerala,Ernakulam,"North Paravur","Banana - Green","Banana - Green",FAQ,19/08/2025,3800,4500,4000
Kerala,Ernakulam,"North Paravur",Capsicum,Capsicum,FAQ,19/08/2025,6000,7000,6500
Kerala,Ernakulam,"North Paravur",Coriander(Leaves),Coriander,FAQ,19/08/2025,7000,8000,7500
Kerala,Ernakulam,"North Paravur",Ginger(Green),"Green Ginger",FAQ,19/08/2025,7500,8000,7800
Kerala,Ernakulam,"North Paravur",Pumpkin,Other,FAQ,19/08/2025,2000,2400,2200
Kerala,Ernakulam,Perumbavoor,Beetroot,Beetroot,FAQ,19/08/2025,2000,3000,2500
Kerala,Ernakulam,Perumbavoor,Drumstick,Drumstick,FAQ,19/08/2025,3200,4200,3700
Kerala,Ernakulam,Perumbavoor,"Elephant Yam (Suran)",Other,FAQ,19/08/2025,4000,5000,4500
Kerala,Ernakulam,Perumbavoor,"Field Pea","Field Pea",FAQ,19/08/2025,2600,3600,3000
Kerala,Ernakulam,Perumbavoor,Pineapple,"Pine Apple",Medium,19/08/2025,2800,3800,3200
Kerala,Ernakulam,Piravam,Amaranthus,Other,FAQ,19/08/2025,4000,5000,4500
Kerala,Ernakulam,Piravam,Brinjal,Other,FAQ,19/08/2025,4000,5000,4500
Kerala,Ernakulam,Piravam,"Sweet Potato",Other,FAQ,19/08/2025,4500,5500,5000
Kerala,Ernakulam,"POTHANIKKADU VFPCK",Tapioca,Tapioca,FAQ,19/08/2025,1800,2500,1850
Kerala,Ernakulam,Thrippunithura,"Bhindi(Ladies Finger)",Bhindi,FAQ,19/08/2025,5500,6500,5700
Kerala,Ernakulam,Thrippunithura,"Bitter gourd","Bitter Gourd",FAQ,19/08/2025,5000,6000,5200
Kerala,Ernakulam,Thrippunithura,Cauliflower,Cauliflower,FAQ,19/08/2025,5000,6000,5200
Kerala,Ernakulam,Thrippunithura,Cucumbar(Kheera),Cucumbar,FAQ,19/08/2025,5000,5500,5200
Kerala,Ernakulam,Thrippunithura,"Indian Beans (Seam)",Other,FAQ,19/08/2025,9000,9500,9200
Kerala,Ernakulam,Thrippunithura,Tomato,Tomato,FAQ,19/08/2025,5600,6200,5800
Kerala,Idukki,Adimali,Banana,"Nendra Bale",Large,19/08/2025,6000,6000,6000
Kerala,Idukki,Adimali,Banana,Poovan,Medium,19/08/2025,5000,5000,5000
Kerala,Idukki,Adimali,Banana,Robusta,Large,19/08/2025,4000,4000,4000
Kerala,Idukki,Adimali,"Bottle gourd","Bottle Gourd",FAQ,19/08/2025,2500,2500,2500
Kerala,Idukki,Adimali,Drumstick,Drumstick,FAQ,19/08/2025,4000,4000,4000
Kerala,Idukki,Adimali,Grapes,Black,Large,19/08/2025,14000,14000,14000
Kerala,Idukki,Thodupuzha,Cardamoms,Other,FAQ,19/08/2025,229800,230000,230000
Kerala,Idukki,Thodupuzha,Rubber,Other,FAQ,19/08/2025,16800,17000,17000
Kerala,Kannur,Kannur,"Bhindi(Ladies Finger)",Bhindi,FAQ,19/08/2025,4600,4800,4700
Kerala,Kannur,Kannur,"Bitter gourd","Bitter Gourd",FAQ,19/08/2025,5800,6200,6000
Kerala,Kannur,Kannur,Onion,Other,FAQ,19/08/2025,2400,2600,2500
Kerala,Kannur,"Maloor VFPCK","Banana - Green","Banana - Green",FAQ,19/08/2025,5600,5600,5600
Kerala,Kannur,Payyannur,Arecanut(Betelnut/Supari),Other,FAQ,19/08/2025,36000,38000,37000
Kerala,Kannur,Thalasserry,Onion,"1st Sort",FAQ,19/08/2025,2300,2500,2400
Kerala,Kannur,Thalasserry,Snakeguard,Other,FAQ,19/08/2025,4600,5000,4800
Kerala,Kasargod,Kanjangadu,"Bhindi(Ladies Finger)",Bhindi,FAQ,19/08/2025,4600,5200,4800
Kerala,Kasargod,Kanjangadu,"Coconut Seed",Other,FAQ,19/08/2025,5800,6400,6000
Kerala,Kasargod,Kanjangadu,Copra,other,FAQ,19/08/2025,18800,19400,19000
Kerala,Kasargod,Kanjangadu,Cowpea(Veg),"Cowpea (Veg)",FAQ,19/08/2025,5200,5800,5400
Kerala,Kasargod,Kanjangadu,"Elephant Yam (Suran)",Other,FAQ,19/08/2025,5600,6200,5800
Kerala,Kasargod,Kanjangadu,Tapioca,Other,FAQ,19/08/2025,2800,3500,3000
Kerala,Kasargod,Kasargod,Paddy(Dhan)(Common),Other,FAQ,19/08/2025,2300,2500,2400
Kerala,Kollam,Anchal,Carrot,Carrot,FAQ,19/08/2025,6300,6500,6400
Kerala,Kollam,Anchal,Snakeguard,Snakeguard,FAQ,19/08/2025,4500,4700,4600
Kerala,Kollam,"Anchal VFPCK",Snakeguard,Snakeguard,FAQ,19/08/2025,3000,3200,3100
Kerala,Kollam,Kottarakkara,"Bottle gourd",Other,FAQ,19/08/2025,1000,2000,1500
Kerala,Kollam,Kottarakkara,Cabbage,Other,FAQ,19/08/2025,5000,5500,5500
Kerala,Kollam,Kottarakkara,Coconut,Other,FAQ,19/08/2025,9000,10000,9500
Kerala,Kollam,Kottarakkara,Colacasia,Other,FAQ,19/08/2025,8000,9200,9000
Kerala,Kollam,Kottarakkara,Cowpea(Veg),Other,FAQ,19/08/2025,6600,7500,7000
Kerala,Kottayam,Athirampuzha,Beetroot,Beetroot,FAQ,19/08/2025,3000,3400,3200
Kerala,Kottayam,Athirampuzha,Capsicum,Capsicum,FAQ,19/08/2025,6400,6600,6500
Kerala,Kottayam,Athirampuzha,"French Beans (Frasbean)","French Beans (Frasbean)",FAQ,19/08/2025,5500,5700,5600
Kerala,Kottayam,Athirampuzha,"Green Chilli","Green Chilly",FAQ,19/08/2025,5000,5200,5100
Kerala,Kottayam,Athirampuzha,Potato,Potato,FAQ,19/08/2025,2800,3000,2900
Kerala,Kottayam,Kuruppanthura,Cabbage,Cabbage,FAQ,19/08/2025,3800,4000,4000
Kerala,Kottayam,Kuruppanthura,Carrot,Carrot,FAQ,19/08/2025,8600,9000,9000
Kerala,Kottayam,Kuruppanthura,Cauliflower,Cauliflower,FAQ,19/08/2025,4800,6000,5000
Kerala,Kottayam,Kuruppanthura,Coconut,Medium,FAQ,19/08/2025,7600,8000,8000
Kerala,Kottayam,Kuruppanthura,Onion,Onion,FAQ,19/08/2025,5000,6000,5500
Kerala,Kottayam,Kuruppanthura,Tapioca,Tapioca,FAQ,19/08/2025,3000,4400,3500
Kerala,Kottayam,"Mannackanad  VFPCK","Elephant Yam (Suran)","Elephant Yam (Suran)",FAQ,19/08/2025,4600,5000,4800
Kerala,Kottayam,Pala,"Little gourd (Kundru)",Other,FAQ,19/08/2025,5500,6000,5700
Kerala,Kottayam,Pala,Onion,Big,Non-FAQ,19/08/2025,5500,6600,6000
Kerala,Kottayam,Pampady,Coconut,Coconut,FAQ,19/08/2025,6400,7400,7000
Kerala,Kottayam,Pampady,"Elephant Yam (Suran)",Other,FAQ,19/08/2025,6200,7600,7000
Kerala,Kottayam,Pampady,Onion,Big,Non-FAQ,19/08/2025,2300,3000,2500
Kerala,Kottayam,Thalayolaparambu,"Banana - Green","Banana - Green",FAQ,19/08/2025,3600,4000,3800
Kerala,Kottayam,Thalayolaparambu,"Bitter gourd","Bitter Gourd",FAQ,19/08/2025,3500,4000,3700
Kerala,Kottayam,Thalayolaparambu,Carrot,Carrot,FAQ,19/08/2025,7400,7700,7500
Kerala,Kottayam,Thalayolaparambu,"Cluster beans","Cluster Beans",FAQ,19/08/2025,5800,6200,6000
Kerala,Kottayam,Thalayolaparambu,Cucumbar(Kheera),Cucumbar,FAQ,19/08/2025,4000,4300,4100
Kerala,Kottayam,Thalayolaparambu,Tomato,Tomato,FAQ,19/08/2025,5000,5300,5100
Kerala,Kozhikode(Calicut),Kallachi,Banana,Rasakathai,Medium,19/08/2025,5300,5700,5500
Kerala,Kozhikode(Calicut),Kallachi,Beetroot,Beetroot,FAQ,19/08/2025,4300,4700,4500
Kerala,Kozhikode(Calicut),Kallachi,Brinjal,Brinjal,FAQ,19/08/2025,3400,3800,3600
Kerala,Kozhikode(Calicut),Kallachi,Cabbage,Cabbage,FAQ,19/08/2025,2300,2700,2500
Kerala,Kozhikode(Calicut),Kallachi,"Cluster beans","Cluster Beans",FAQ,19/08/2025,5300,5700,5500
Kerala,Kozhikode(Calicut),Kallachi,"Green Chilli","Green Chilly",FAQ,19/08/2025,5300,5700,5500
Kerala,Kozhikode(Calicut),Mukkom,Apple,Other,Large,19/08/2025,14000,15000,14500
Kerala,Kozhikode(Calicut),Mukkom,Beetroot,Beetroot,FAQ,19/08/2025,3200,3600,3400
Kerala,Kozhikode(Calicut),Mukkom,Grapes,Other,Large,19/08/2025,11000,12000,11500
Kerala,Kozhikode(Calicut),Mukkom,"Green Chilli","Green Chilly",FAQ,19/08/2025,6000,6500,6200
Kerala,Kozhikode(Calicut),Mukkom,Pineapple,Other,Large,19/08/2025,6500,7500,7000
Kerala,Kozhikode(Calicut),Mukkom,Tomato,Tomato,FAQ,19/08/2025,3200,3600,3400
Kerala,Kozhikode(Calicut),Palayam,Amphophalus,Other,FAQ,19/08/2025,3900,3900,3900
Kerala,Kozhikode(Calicut),Palayam,Beetroot,Other,FAQ,19/08/2025,4000,4000,4000
Kerala,Kozhikode(Calicut),Palayam,Brinjal,Other,FAQ,19/08/2025,2600,2600,2600
Kerala,Kozhikode(Calicut),Palayam,Drumstick,Other,FAQ,19/08/2025,2300,2300,2300
Kerala,Kozhikode(Calicut),Palayam,"Green Chilli",Other,FAQ,19/08/2025,4200,4200,4200
Kerala,Kozhikode(Calicut),Palayam,Snakeguard,Other,FAQ,19/08/2025,3500,3500,3500
Kerala,Kozhikode(Calicut),Perambra,Ashgourd,Other,FAQ,19/08/2025,2500,3000,3000
Kerala,Kozhikode(Calicut),Perambra,"Cluster beans",Other,FAQ,19/08/2025,5000,6000,5500
Kerala,Kozhikode(Calicut),Perambra,Cowpea(Veg),Other,FAQ,19/08/2025,4000,5500,5000
Kerala,Kozhikode(Calicut),Perambra,Potato,Other,FAQ,19/08/2025,2600,3000,2700
Kerala,Kozhikode(Calicut),Perambra,Pumpkin,Other,FAQ,19/08/2025,2500,3000,2700
Kerala,Kozhikode(Calicut),Quilandy,Carrot,Other,FAQ,19/08/2025,7500,8000,7800
Kerala,Kozhikode(Calicut),Thamarassery,"Banana - Green","Banana - Green",FAQ,19/08/2025,3500,4500,3800
Kerala,Kozhikode(Calicut),Thamarassery,"Bottle gourd",Other,FAQ,19/08/2025,3600,4800,4000
Kerala,Kozhikode(Calicut),Thamarassery,Colacasia,Colacasia,FAQ,19/08/2025,5800,7500,6300
Kerala,Kozhikode(Calicut),Thamarassery,Drumstick,Other,FAQ,19/08/2025,2500,3300,2600
Kerala,Kozhikode(Calicut),Thamarassery,Ginger(Green),Other,FAQ,19/08/2025,5800,7500,6500
Kerala,Kozhikode(Calicut),Thamarassery,Onion,Other,FAQ,19/08/2025,2200,2700,2400
Kerala,Kozhikode(Calicut),Thamarassery,Snakeguard,Other,FAQ,19/08/2025,3400,4500,3700
Kerala,Kozhikode(Calicut),Thamarassery,Tomato,Other,FAQ,19/08/2025,3100,3700,3400
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),Amaranthus,Amaranthus,FAQ,19/08/2025,2300,2600,2600
Kerala,Malappuram,Kondotty,Carrot,Other,FAQ,19/08/2025,6900,7100,7000
Kerala,Malappuram,Kondotty,"Cluster beans",Other,FAQ,19/08/2025,4900,5100,5000
Kerala,Malappuram,Kondotty,Cowpea(Veg),Other,FAQ,19/08/2025,4400,4600,4500
Kerala,Malappuram,Kondotty,"Green Chilli",Other,FAQ,19/08/2025,5400,5600,5500
Kerala,Malappuram,Kondotty,Tomato,Other,FAQ,19/08/2025,3700,3900,3800
Kerala,Malappuram,Kottakkal,"Amla(Nelli Kai)",Other,FAQ,19/08/2025,4300,4500,4400
Kerala,Malappuram,Kottakkal,"Amranthas Red","Chawli Lal",FAQ,19/08/2025,2200,2400,2300
Kerala,Malappuram,Kottakkal,Banana,"Nendra Bale",Large,19/08/2025,3600,3800,3700
Kerala,Malappuram,Kottakkal,Brinjal,Other,FAQ,19/08/2025,3200,3400,3300
Kerala,Malappuram,Kottakkal,Cauliflower,Other,FAQ,19/08/2025,2000,2200,2100
Kerala,Malappuram,Kottakkal,Drumstick,Other,FAQ,19/08/2025,2800,3000,2900
Kerala,Malappuram,Kottakkal,Potato,Other,FAQ,19/08/2025,2400,2600,2500
Kerala,Palakad,"Elevancheri VFPCK","Bitter gourd","Bitter Gourd",FAQ,19/08/2025,2400,3000,2850
Kerala,Palakad,Koduvayoor,Beetroot,Other,FAQ,19/08/2025,3600,4000,3800
Kerala,Palakad,Koduvayoor,"Bottle gourd",Other,FAQ,19/08/2025,2400,2800,2600
Kerala,Palakad,Koduvayoor,Cabbage,Other,FAQ,19/08/2025,1600,2000,1800
Kerala,Palakad,Koduvayoor,Carrot,Other,FAQ,19/08/2025,3400,3800,3600
Kerala,Palakad,Koduvayoor,Drumstick,Other,FAQ,19/08/2025,6500,6900,6700
Kerala,Palakad,Koduvayoor,"Green Avare (W)",Other,FAQ,19/08/2025,10000,10400,10200
Kerala,Palakad,Koduvayoor,Pineapple,Other,Medium,19/08/2025,3000,3400,3200
Kerala,Palakad,Koduvayoor,Snakeguard,Other,FAQ,19/08/2025,2600,3000,2800
Kerala,Palakad,Koduvayoor,Tapioca,Other,FAQ,19/08/2025,2600,3000,2800
Kerala,Palakad,Palakkad,Amaranthus,Amaranthus,FAQ,19/08/2025,2000,3000,2600
Kerala,Palakad,Palakkad,Amaranthus,Other,FAQ,19/08/2025,2000,3000,2600
Kerala,Palakad,Palakkad,Banana,"Nendra Bale",Large,19/08/2025,3800,5000,4500
Kerala,Palakad,Palakkad,Banana,Poovan,Large,19/08/2025,7000,8000,7600
Kerala,Palakad,Palakkad,"Black Gram (Urd Beans)(Whole)","Black Gram (Whole)",FAQ,19/08/2025,9500,11000,10300
Kerala,Palakad,Palakkad,"Black Gram (Urd Beans)(Whole)","Black Gram Dal",FAQ,19/08/2025,11000,12000,11600
Kerala,Palakad,Palakkad,Brinjal,Brinjal,FAQ,19/08/2025,3500,4500,4100
Kerala,Palakad,Palakkad,Cabbage,Cabbage,FAQ,19/08/2025,1600,2600,2200
Kerala,Palakad,Palakkad,"Chili Red",Red,FAQ,19/08/2025,14000,16000,15100
Kerala,Palakad,Palakkad,"Cluster beans","Cluster Beans",FAQ,19/08/2025,4000,5000,4600
Kerala,Palakad,Palakkad,"Green Avare (W)","Green Avare (W)",FAQ,19/08/2025,5000,6000,5600
